gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
AC064805.1,1.105156557185747,0.0014349444662138,0.0054829514950872,5.638884840026523,0.3460975216527406,3.187528236397309
AC011595.1,1.5808587118116642,0.0014354681251755,0.0054843660313796,1.845170793294492,0.4891871163557003,3.1874227189131545
ICAM5,1.233355346376335,0.0014359820069968,0.0054852924726079,8.779868573163155,0.3866343457357619,3.1873192060160087
LINC02559,1.3991641148484752,0.0014360175827891,0.0054852924726079,1.8920906711158256,0.4343012303182803,3.187312041131577
CRYGD,1.5520396830593024,0.00143639940888,0.0054861645906332,1.4339779440924083,0.4774394381054121,3.1872351525172538
RD3,1.3061963321551249,0.0014366556651123,0.0054865569736891,5.061981632531591,0.4084972651399177,3.1871835605666115
Z82186.1,1.3878809610927914,0.0014370784972714,0.0054875853547907,5.013465607848833,0.4340740365211109,3.1870984505035125
C5orf64-AS1,1.339643768953087,0.0014375554222495,0.00548882005132,2.8785853083339865,0.4179015719585048,3.187002480027347
LINC00353,1.570930858112291,0.0014380233146943,0.0054900200000585,2.269656062967084,0.4885425067387118,3.18690835566245
OR9G1,1.285416255964663,0.0014391679443174,0.0054938030329006,9.32433633039141,0.4027543897759934,3.186678213282018
WNT1,1.3859493845072195,0.0014401613769769,0.0054967519747657,2.6267130262522733,0.4321749268423759,3.1864786077018605
AL161431.1,1.2113595024120456,0.0014404018759774,0.0054967519747657,9.097725564362309,0.3796252340367796,3.186430304492403
LINC00430,1.4086050671254988,0.0014403964647825,0.0054967519747657,3.670153458502993,0.4397337086322637,3.186431391226309
B3GAT2,1.0713026633632143,0.0014411832689538,0.0054991466651583,11.658353426584126,0.3359710535543902,3.1862734163084374
AC004817.4,1.265685010215872,0.0014414630404625,0.0054996270033148,4.367411740865215,0.3960410670001591,3.186217262810027
AC061708.1,1.4429625015732743,0.0014419160107747,0.0055007679753489,2.0828470274405597,0.4485155281190366,3.186126367529916
H3-5,0.9167398322611832,0.0014476593100154,0.0055209100865792,6.874368796896841,0.2876336947743468,3.184976165240655
COL9A2,0.9100066540724804,0.0014488410657799,0.0055248273590315,14.25332732960002,0.2856385091588672,3.184740018561748
AL133371.3,1.344844920889389,0.0014526442830579,0.0055375574813785,3.0574569867924546,0.4204821620338619,3.1839812363487385
TEX50,1.5444951381718353,0.0014535391838117,0.0055403779171356,2.299377851014826,0.4801051420512956,3.183802960273912
AC009152.6,1.501332840186891,0.0014536963188384,0.0055403859488801,3.20539387822304,0.46934954449835,3.1837716673380205
AL445238.1,1.461284036113064,0.0014552037571013,0.0055449484882491,2.207502019594342,0.454688631099641,3.183471624155663
AC018761.3,0.918523082673438,0.0014563416595976,0.0055486927751281,3.7632782829975353,0.2880123751518763,3.183245323698661
LINC00352,1.6999068115279112,0.0014567204606773,0.0055495443794572,1.2215260627759,0.5288961311469482,3.1831700257544315
RIIAD1,1.138428424213588,0.0014573776119478,0.0055508644458905,7.500468792653475,0.3572802958954565,3.183039440255825
AC006159.1,1.403478142876338,0.0014586629623146,0.0055551680463767,1.985098500198189,0.4365190149671647,3.182784179278469
BPIFA3,1.3815866145413978,0.0014590999222479,0.0055562400662011,4.579457508921082,0.4326970198326463,3.182697449514626
AL353608.3,1.4083543543725878,0.0014600930703362,0.0055592196041628,4.1316972461514965,0.4409657661470082,3.1825004140326123
KLRK1,1.1272847857296104,0.0014610949400646,0.0055611280088046,2.5377723457986043,0.3524507162424645,3.1823017733294905
AL136372.2,1.3145598423473257,0.0014611339257305,0.0055611280088046,3.1616919588006778,0.4109944055755412,3.1822940461794813
AP000943.2,0.9246978351262626,0.0014611615647958,0.0055611280088046,5.941840654343855,0.290324293575735,3.182288568096386
AC022210.1,1.340240839385972,0.0014614924947569,0.0055612030214677,4.115352764599529,0.419728148232604,3.1822229849504824
AC080011.1,1.526817714246898,0.0014614897342229,0.0055612030214677,2.393393106854381,0.4747339855972556,3.182223531971889
CHIT1,1.0926640507404806,0.0014626966575354,0.005564600079519,18.91081858009291,0.3432338558503683,3.181984461431061
AL807740.1,1.521631149846435,0.001462638537394,0.005564600079519,2.434597239561155,0.4744121571741415,3.181995969854176
AC004464.1,1.5229285638752286,0.0014642838328521,0.0055685573238782,2.144662942056897,0.4742518394217949,3.181670346156536
AC025174.1,1.3017856422430305,0.0014643601133193,0.0055685573238782,1.6037875709819032,0.4046087616040238,3.1816552575176105
AC094104.2,1.529698198212595,0.0014670201883086,0.0055776765642121,2.010423755080321,0.4753058644174382,3.1811295345742723
AC073648.7,1.4408425828791536,0.0014673930294806,0.0055783099763408,3.023306108941825,0.4503276063717891,3.181055918451911
AC084364.3,1.2195453348913048,0.0014675682140078,0.005578382560329,3.6205846395995342,0.3820695070326351,3.181021334861468
MYEOV,1.1607237862741642,0.0014677542449903,0.005578496353022,9.984105880628016,0.3644662365272997,3.18098461421145
AP003721.3,1.7278198188455856,0.0014684461407819,0.0055805325584076,0.9500978914010229,0.5397597485273548,3.1808480785519926
AC009269.3,1.6108881834956696,0.0014690949967611,0.0055824047840776,2.0699342553629685,0.5007628583031435,3.1807200900357397
AC099565.1,1.3703799162682115,0.0014692665250815,0.0055824630101385,3.789276104432808,0.4290932633966537,3.1806862643377154
LINC01195,1.625776629763191,0.0014698269953406,0.0055839988476116,1.8557700399576944,0.5037527887255333,3.180575763945235
AP001972.4,1.5127785781300438,0.0014712574229268,0.0055888390498043,2.357968581986128,0.472208314038077,3.1802939216640054
ADGRV1,1.2616173461139355,0.0014745548553935,0.0055995793669168,154.3691261743148,0.3967362660113452,3.179645177469184
SYNE1-AS1,1.2196028190143289,0.0014763351235483,0.0056051486928046,3.59118058373424,0.3820376526004134,3.179295479061004
AC104809.1,1.5638224974693702,0.001476930661718,0.0056068141054259,1.2217041126461825,0.4820375190144739,3.1791785841185485
DHRS9,0.8629192718912593,0.0014771941643362,0.0056072188045725,14.54702410020182,0.2713199159172959,3.179126876485169
FSCB,1.346906565107386,0.0014783044433089,0.0056108373189226,4.411798061719296,0.4223089450441156,3.178909097585572
LINC01228,1.4444645241209084,0.0014793381773411,0.0056141645727747,2.158994798417378,0.4500834052487845,3.1787064682618773
AC235097.1,1.5120598772543756,0.0014798344645485,0.0056154516982412,1.67087059236348,0.4687047483995757,3.1786092339411085
EPYC,1.2440555922479195,0.0014800932857041,0.005615837545864,4.871410647420979,0.3900926426216431,3.1785585367181604
AL109659.1,1.4687647707606604,0.0014805786114953,0.005617082634567,1.953929465146423,0.4570357966155738,3.178463494365648
LINC01007,1.3967348298845363,0.0014837671523788,0.0056279845565395,3.386697464625846,0.437474724543978,3.177839788715664
LINC02569,1.0734258047537988,0.0014837380878915,0.0056279845565395,3.303288562188061,0.3368857825681057,3.1778454683963973
